model,elements,mean_moving_accuracy,std_moving_accuracy,source
LSTM-3000,16161,0.9029702970297031,0.059124747036964805,Cui et al. [58] processed result
LSTM-3000,16170,0.9034653465346537,0.056779825928643085,Cui et al. [58] processed result
LSTM-3000,16179,0.9034653465346537,0.054218657103980376,Cui et al. [58] processed result
LSTM-3000,16187,0.9044554455445544,0.05371001954377054,Cui et al. [58] processed result
LSTM-3000,16196,0.9039603960396041,0.05369404698200492,Cui et al. [58] processed result
LSTM-3000,16205,0.903960396039604,0.05414855015396163,Cui et al. [58] processed result
LSTM-3000,16213,0.9024752475247524,0.05550518362525791,Cui et al. [58] processed result
LSTM-3000,16221,0.9024752475247524,0.054345072663956384,Cui et al. [58] processed result
LSTM-3000,16229,0.9029702970297029,0.05446444570089133,Cui et al. [58] processed result
LSTM-3000,16237,0.9039603960396038,0.05240046979168015,Cui et al. [58] processed result
LSTM-3000,16246,0.907920792079208,0.05078542021082042,Cui et al. [58] processed result
LSTM-3000,16255,0.9084158415841582,0.05008325584883592,Cui et al. [58] processed result
LSTM-3000,16264,0.9089108910891088,0.04876677368722673,Cui et al. [58] processed result
LSTM-3000,16273,0.9094059405940594,0.047511858812003836,Cui et al. [58] processed result
LSTM-3000,16281,0.9094059405940594,0.04740858326587832,Cui et al. [58] processed result
LSTM-3000,16290,0.910891089108911,0.046964519705470976,Cui et al. [58] processed result
LSTM-3000,16298,0.9108910891089111,0.047172789107214244,Cui et al. [58] processed result
LSTM-3000,16307,0.910891089108911,0.04654518524175508,Cui et al. [58] processed result
LSTM-3000,16315,0.90990099009901,0.048494641173300816,Cui et al. [58] processed result
LSTM-3000,16324,0.9103960396039605,0.04784084239802648,Cui et al. [58] processed result
LSTM-3000,16332,0.90990099009901,0.04829207286438495,Cui et al. [58] processed result
LSTM-3000,16341,0.910891089108911,0.04633409487840629,Cui et al. [58] processed result
LSTM-3000,16349,0.9099009900990097,0.046004990714807695,Cui et al. [58] processed result
LSTM-3000,16358,0.9074257425742573,0.04709739786650117,Cui et al. [58] processed result
LSTM-3000,16367,0.9064356435643564,0.047118207498740065,Cui et al. [58] processed result
LSTM-3000,16376,0.9064356435643564,0.0481472230023188,Cui et al. [58] processed result
LSTM-3000,16385,0.905940594059406,0.0488571476890112,Cui et al. [58] processed result
LSTM-3000,16393,0.905940594059406,0.04994850794308688,Cui et al. [58] processed result
LSTM-3000,16401,0.9064356435643564,0.05120592600618761,Cui et al. [58] processed result
LSTM-3000,16410,0.9069306930693071,0.05023228076818147,Cui et al. [58] processed result
LSTM-3000,16418,0.905940594059406,0.05120831897420099,Cui et al. [58] processed result
LSTM-3000,16426,0.905940594059406,0.05196840979014141,Cui et al. [58] processed result
LSTM-3000,16434,0.9054455445544555,0.05158738896404273,Cui et al. [58] processed result
LSTM-3000,16443,0.905940594059406,0.05072747903940395,Cui et al. [58] processed result
LSTM-3000,16451,0.9069306930693071,0.050814366021213225,Cui et al. [58] processed result
LSTM-3000,16459,0.9084158415841586,0.05047320436029632,Cui et al. [58] processed result
LSTM-3000,16468,0.9084158415841586,0.050473204360296314,Cui et al. [58] processed result
LSTM-3000,16476,0.9074257425742575,0.05051203364143897,Cui et al. [58] processed result
LSTM-3000,16484,0.907920792079208,0.05010527100546531,Cui et al. [58] processed result
LSTM-3000,16492,0.9084158415841586,0.050570221661470925,Cui et al. [58] processed result
LSTM-3000,16501,0.9074257425742573,0.05002450139805009,Cui et al. [58] processed result
LSTM-3000,16509,0.9069306930693071,0.05052416167197256,Cui et al. [58] processed result
LSTM-3000,16518,0.9069306930693068,0.051769966187728195,Cui et al. [58] processed result
LSTM-3000,16527,0.9059405940594061,0.05281043704195875,Cui et al. [58] processed result
LSTM-3000,16536,0.9044554455445546,0.054345072663956384,Cui et al. [58] processed result
LSTM-3000,16544,0.9054455445544558,0.05454313371944861,Cui et al. [58] processed result
LSTM-3000,16552,0.9059405940594061,0.05373054871768371,Cui et al. [58] processed result
LSTM-3000,16561,0.9069306930693072,0.05317117458256456,Cui et al. [58] processed result
LSTM-3000,16570,0.9064356435643568,0.05427287125678395,Cui et al. [58] processed result
LSTM-3000,16579,0.9064356435643566,0.05525737163392959,Cui et al. [58] processed result
LSTM-3000,16588,0.9044554455445546,0.056294334117388954,Cui et al. [58] processed result
LSTM-3000,16596,0.9044554455445544,0.05690055164213004,Cui et al. [58] processed result
LSTM-3000,16605,0.9034653465346537,0.058480833119650355,Cui et al. [58] processed result
LSTM-3000,16613,0.9019801980198021,0.059972545429337845,Cui et al. [58] processed result
LSTM-3000,16621,0.9004950495049506,0.06226416145257253,Cui et al. [58] processed result
LSTM-3000,16630,0.9009900990099011,0.06183166335047919,Cui et al. [58] processed result
LSTM-3000,16638,0.8990099009900993,0.062116384718249984,Cui et al. [58] processed result
LSTM-3000,16647,0.8980198019801982,0.06386714226879261,Cui et al. [58] processed result
LSTM-3000,16656,0.8985148514851486,0.06423255403563972,Cui et al. [58] processed result
LSTM-3000,16665,0.8995049504950497,0.06524707402299282,Cui et al. [58] processed result
LSTM-3000,16673,0.8975247524752475,0.06832938613300148,Cui et al. [58] processed result
LSTM-3000,16682,0.8960396039603961,0.07011550960932758,Cui et al. [58] processed result
LSTM-3000,16690,0.8945544554455445,0.07009977904148158,Cui et al. [58] processed result
LSTM-3000,16699,0.8925742574257427,0.07168993732057613,Cui et al. [58] processed result
LSTM-3000,16708,0.8920792079207921,0.07132149886515643,Cui et al. [58] processed result
LSTM-3000,16716,0.8935643564356436,0.07200375498056232,Cui et al. [58] processed result
LSTM-3000,16725,0.8965346534653464,0.0703231718229885,Cui et al. [58] processed result
LSTM-3000,16733,0.8955445544554455,0.07101674520974793,Cui et al. [58] processed result
LSTM-3000,16742,0.8950495049504952,0.07217543353903998,Cui et al. [58] processed result
LSTM-3000,16751,0.8965346534653467,0.07325896393268568,Cui et al. [58] processed result
LSTM-3000,16760,0.8950495049504952,0.07562438199575568,Cui et al. [58] processed result
LSTM-3000,16768,0.8950495049504952,0.07536468211479233,Cui et al. [58] processed result
LSTM-3000,16777,0.8950495049504952,0.07568916773709462,Cui et al. [58] processed result
LSTM-3000,16786,0.8935643564356436,0.07506981360059473,Cui et al. [58] processed result
LSTM-3000,16794,0.8930693069306933,0.07628261498716128,Cui et al. [58] processed result
LSTM-3000,16802,0.8930693069306935,0.07793532140259178,Cui et al. [58] processed result
LSTM-3000,16811,0.8950495049504953,0.07729116459910393,Cui et al. [58] processed result
LSTM-3000,16819,0.8945544554455449,0.07860382258770542,Cui et al. [58] processed result
LSTM-3000,16828,0.8945544554455449,0.07996390470874337,Cui et al. [58] processed result
LSTM-3000,16836,0.8935643564356435,0.08121679039734837,Cui et al. [58] processed result
LSTM-3000,16845,0.8925742574257425,0.08273549564120697,Cui et al. [58] processed result
LSTM-3000,16854,0.8915841584158415,0.08215286499054247,Cui et al. [58] processed result
LSTM-3000,16862,0.8940594059405942,0.07989184925690769,Cui et al. [58] processed result
LSTM-3000,16871,0.8960396039603964,0.07678854561184649,Cui et al. [58] processed result
LSTM-3000,16880,0.8945544554455445,0.0766463903265074,Cui et al. [58] processed result
LSTM-3000,16889,0.8940594059405942,0.0753451685386361,Cui et al. [58] processed result
LSTM-3000,16898,0.8955445544554456,0.07325896393268568,Cui et al. [58] processed result
LSTM-3000,16907,0.895049504950495,0.0746458488117654,Cui et al. [58] processed result
LSTM-3000,16915,0.8935643564356436,0.0768124784613015,Cui et al. [58] processed result
LSTM-3000,16923,0.8920792079207921,0.07807983818670247,Cui et al. [58] processed result
LSTM-3000,16932,0.8920792079207921,0.07994091534429486,Cui et al. [58] processed result
LSTM-3000,16941,0.8905940594059407,0.08215286499054247,Cui et al. [58] processed result
LSTM-3000,16949,0.8896039603960396,0.08273549564120697,Cui et al. [58] processed result
LSTM-3000,16957,0.8900990099009901,0.08133890850907276,Cui et al. [58] processed result
LSTM-3000,16966,0.8910891089108912,0.08110355412385106,Cui et al. [58] processed result
LSTM-3000,16975,0.8915841584158416,0.07836650863425018,Cui et al. [58] processed result
LSTM-3000,16983,0.8920792079207921,0.07895380027698863,Cui et al. [58] processed result
LSTM-3000,16991,0.8920792079207921,0.07895380027698863,Cui et al. [58] processed result
LSTM-3000,17000,0.8925742574257425,0.07990258503812579,Cui et al. [58] processed result
LSTM-3000,17009,0.8925742574257425,0.07959527808422165,Cui et al. [58] processed result
LSTM-3000,17017,0.8925742574257425,0.08002517739288717,Cui et al. [58] processed result
LSTM-3000,17026,0.8925742574257427,0.07965683431946467,Cui et al. [58] processed result
LSTM-3000,17035,0.8930693069306932,0.08004508091646628,Cui et al. [58] processed result
LSTM-3000,17044,0.8935643564356436,0.08253382441954536,Cui et al. [58] processed result
LSTM-3000,17053,0.8925742574257429,0.0809992369388019,Cui et al. [58] processed result
LSTM-3000,17061,0.8910891089108912,0.07902205916528679,Cui et al. [58] processed result
LSTM-3000,17069,0.8925742574257427,0.07671031293494632,Cui et al. [58] processed result
LSTM-3000,17077,0.8935643564356436,0.07288332606106664,Cui et al. [58] processed result
LSTM-3000,17085,0.8950495049504952,0.07183507781076061,Cui et al. [58] processed result
LSTM-3000,17093,0.8950495049504952,0.07197141324905444,Cui et al. [58] processed result
LSTM-3000,17102,0.8940594059405941,0.07147253118128295,Cui et al. [58] processed result
LSTM-3000,17111,0.8930693069306932,0.0713695892710499,Cui et al. [58] processed result
LSTM-3000,17119,0.8920792079207922,0.07097704838820902,Cui et al. [58] processed result
LSTM-3000,17127,0.8930693069306932,0.07019236386045981,Cui et al. [58] processed result
LSTM-3000,17136,0.8930693069306932,0.06878160171468675,Cui et al. [58] processed result
LSTM-3000,17144,0.8935643564356436,0.0698616415208282,Cui et al. [58] processed result
LSTM-3000,17152,0.8915841584158416,0.06919899657755492,Cui et al. [58] processed result
LSTM-3000,17160,0.8925742574257427,0.06796977421503227,Cui et al. [58] processed result
LSTM-3000,17168,0.8940594059405942,0.06759556114335953,Cui et al. [58] processed result
LSTM-3000,17176,0.8940594059405942,0.0673048887103261,Cui et al. [58] processed result
LSTM-3000,17185,0.8920792079207922,0.06772595673133737,Cui et al. [58] processed result
LSTM-3000,17194,0.8915841584158418,0.06776755800129639,Cui et al. [58] processed result
LSTM-3000,17203,0.8905940594059407,0.06919899657755489,Cui et al. [58] processed result
LSTM-3000,17211,0.8910891089108912,0.06895241721378277,Cui et al. [58] processed result
LSTM-3000,17219,0.8915841584158418,0.06926979202967572,Cui et al. [58] processed result
LSTM-3000,17228,0.8925742574257429,0.0689008613390672,Cui et al. [58] processed result
LSTM-3000,17237,0.8910891089108912,0.06916534335276428,Cui et al. [58] processed result
LSTM-3000,17245,0.8896039603960396,0.06782539558199663,Cui et al. [58] processed result
LSTM-3000,17253,0.8891089108910892,0.06792108073719799,Cui et al. [58] processed result
LSTM-3000,17262,0.8891089108910892,0.06653583214420374,Cui et al. [58] processed result
LSTM-3000,17270,0.8891089108910892,0.06748670569485929,Cui et al. [58] processed result
LSTM-3000,17279,0.8905940594059407,0.06696722595437495,Cui et al. [58] processed result
LSTM-3000,17288,0.8920792079207922,0.0646906781145332,Cui et al. [58] processed result
LSTM-3000,17297,0.8935643564356438,0.06499115788230019,Cui et al. [58] processed result
LSTM-3000,17305,0.8935643564356438,0.06514181854899515,Cui et al. [58] processed result
LSTM-3000,17314,0.8930693069306932,0.06579504049836098,Cui et al. [58] processed result
LSTM-3000,17322,0.8930693069306932,0.06564587902673574,Cui et al. [58] processed result
LSTM-3000,17331,0.8920792079207922,0.06604042037882095,Cui et al. [58] processed result
LSTM-3000,17339,0.8930693069306933,0.06594386457563055,Cui et al. [58] processed result
LSTM-3000,17348,0.8925742574257429,0.06724478122428366,Cui et al. [58] processed result
LSTM-3000,17357,0.8930693069306933,0.06763180735817056,Cui et al. [58] processed result
LSTM-3000,17366,0.8935643564356438,0.06757924400416516,Cui et al. [58] processed result
LSTM-3000,17374,0.8935643564356438,0.06662969108251661,Cui et al. [58] processed result
LSTM-3000,17382,0.8930693069306933,0.06594386457563055,Cui et al. [58] processed result
LSTM-3000,17390,0.8930693069306933,0.06405871730543293,Cui et al. [58] processed result
LSTM-3000,17399,0.8935643564356436,0.06292194108212333,Cui et al. [58] processed result
LSTM-3000,17407,0.8925742574257425,0.06224841531551791,Cui et al. [58] processed result
LSTM-3000,17416,0.891089108910891,0.06355170905299488,Cui et al. [58] processed result
LSTM-3000,17424,0.8900990099009901,0.06453896430785054,Cui et al. [58] processed result
LSTM-3000,17432,0.8886138613861385,0.06581552376390262,Cui et al. [58] processed result
LSTM-3000,17441,0.8896039603960398,0.06591970352640043,Cui et al. [58] processed result
LSTM-3000,17449,0.8915841584158418,0.06450667915588297,Cui et al. [58] processed result
LSTM-3000,17457,0.8891089108910892,0.0673412913787404,Cui et al. [58] processed result
LSTM-3000,17466,0.8905940594059407,0.06518694884842095,Cui et al. [58] processed result
LSTM-3000,17474,0.8915841584158418,0.06389591514148202,Cui et al. [58] processed result
LSTM-3000,17482,0.8930693069306932,0.06179994667060291,Cui et al. [58] processed result
LSTM-3000,17491,0.8925742574257427,0.06153566904525035,Cui et al. [58] processed result
LSTM-3000,17500,0.8940594059405941,0.0623133424853844,Cui et al. [58] processed result
LSTM-3000,17509,0.8955445544554456,0.058865112423583395,Cui et al. [58] processed result
LSTM-3000,17517,0.8950495049504952,0.05919103040647573,Cui et al. [58] processed result
LSTM-3000,17526,0.8955445544554456,0.05927998197630848,Cui et al. [58] processed result
LSTM-3000,17534,0.8980198019801982,0.05714338229904188,Cui et al. [58] processed result
LSTM-3000,17542,0.9000000000000001,0.05556034790731959,Cui et al. [58] processed result
LSTM-3000,17551,0.9024752475247526,0.05585729362625686,Cui et al. [58] processed result
LSTM-3000,17560,0.9049504950495051,0.05507300588187477,Cui et al. [58] processed result
LSTM-3000,17568,0.9064356435643566,0.05569911958335205,Cui et al. [58] processed result
LSTM-3000,17576,0.9054455445544555,0.05751742425331654,Cui et al. [58] processed result
LSTM-3000,17584,0.9049504950495051,0.057169109042582364,Cui et al. [58] processed result
LSTM-3000,17593,0.9054455445544555,0.05561105071715947,Cui et al. [58] processed result
LSTM-3000,17602,0.9059405940594061,0.0547248063581603,Cui et al. [58] processed result
LSTM-3000,17610,0.9054455445544555,0.05605001127865032,Cui et al. [58] processed result
LSTM-3000,17618,0.9064356435643566,0.05578704941879093,Cui et al. [58] processed result
LSTM-3000,17626,0.9064356435643566,0.05552284215863245,Cui et al. [58] processed result
LSTM-3000,17635,0.905940594059406,0.05640089254901431,Cui et al. [58] processed result
LSTM-3000,17643,0.9064356435643566,0.05726120162251049,Cui et al. [58] processed result
LSTM-3000,17651,0.9064356435643566,0.05768760710693541,Cui et al. [58] processed result
LSTM-3000,17659,0.9064356435643566,0.05726120162251049,Cui et al. [58] processed result
LSTM-3000,17667,0.9069306930693072,0.056738807057007526,Cui et al. [58] processed result
LSTM-3000,17675,0.9074257425742577,0.057244079337124325,Cui et al. [58] processed result
